hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
毋捌,m̄ bat,m̄ bat,25,False,True,False,True,False,False,False,False,False,False
曝鹽,pha̍k iâm,pha̍k iâm,25,False,True,False,False,False,False,True,False,False,False
東筊,tong kiáu,tong kiáu,25,False,True,False,False,False,False,False,False,False,False
架跤,khuè kha,khòe kha,25,False,True,False,False,False,False,False,False,False,False
架跤,khè kha,khè kha,25,False,True,False,False,False,False,False,False,False,False
欶奶,suh lin,suh lin,25,False,True,False,False,False,False,False,False,False,False
欶奶,suh ling,suh leng,25,False,True,False,False,False,False,False,False,False,False
欶奶,suh ni,suh ni,25,False,True,False,False,False,False,False,False,False,False
欶水,suh tsuí,suh chúi,25,False,True,False,False,False,False,False,False,False,False
毋好,m̄ hó,m̄ hó,25,False,True,False,False,False,False,False,False,False,False
毋捌,m̄ pat,m̄ pat,25,False,True,False,False,False,False,False,False,False,True
漱口,suah kháu,soah kháu,25,False,True,False,False,False,False,False,False,False,False
毋敢,m̄ kánn,m̄ káⁿ,25,False,True,False,False,False,False,False,False,False,False
毋知,m̄ tsai,m̄ chai,25,False,True,False,False,False,False,False,False,False,False
毋驚,m̄ kiann,m̄ kiaⁿ,25,False,True,False,False,False,False,False,False,False,False
水窟,tsuí khut,chúi khut,25,False,True,False,True,False,True,True,False,False,False
沐喙,bo̍k tshuì,bo̍k chhùi,25,False,True,False,False,False,False,False,False,False,False
沐水,bak tsuí,bak chúi,25,False,True,False,False,False,False,False,False,False,False
泡茶,phàu tê,phàu tê,25,False,True,False,False,False,True,True,False,False,False
總講,tsóng kóng,chóng kóng,25,False,True,False,False,False,True,False,False,False,False
漚貨,àu hè,àu hè,25,False,True,False,False,False,False,False,False,False,False
總算,tsóng sǹg,chóng sǹg,25,False,True,False,False,False,True,True,False,False,False
纏線,tînn suànn,tîⁿ sòaⁿ,25,False,True,False,False,False,True,False,False,False,False
繏腰,sǹg io,sǹg io,25,False,True,False,False,False,False,True,False,False,False
鑽耳,tsǹg hī,chǹg hī,25,False,True,False,False,False,True,True,False,False,False
逐項,ta̍k hāng,ta̍k hāng,25,False,True,False,False,False,True,False,False,False,False
這个,tsit ê,chit ê,25,False,True,False,False,False,False,False,False,False,False
這樣,tsit iūnn,chit iūⁿ,25,False,True,False,False,False,True,False,False,False,False
這款,tsit khuán,chit khoán,25,False,True,False,False,False,True,False,False,False,False
這種,tsit tsióng,chit chióng,25,False,True,False,False,False,True,False,False,False,False
這陣,tsit tsūn,chit chūn,25,False,True,False,False,False,True,False,False,False,False
還數,hîng siàu,hêng siàu,25,False,True,False,False,False,True,False,False,False,False
還錢,hîng tsînn,hêng chîⁿ,25,False,True,False,False,False,True,False,False,False,False
鎖門,só mn̂g,só mn̂g,25,False,True,False,False,False,False,True,False,False,False
鑽耳,tsǹg hīnn,chǹg hīⁿ,25,False,True,False,False,False,False,False,False,False,False
織布,tsit pòo,chit pò͘,25,False,True,False,False,False,True,True,False,False,False
閘光,tsa̍h kng,cha̍h kng,25,False,True,False,False,False,True,False,False,False,False
閘日,tsa̍h ji̍t,cha̍h ji̍t,25,False,True,False,False,False,False,False,False,False,False
閘日,tsa̍h li̍t,cha̍h li̍t,25,False,True,False,False,False,False,False,False,False,False
閘車,tsa̍h tshia,cha̍h chhia,25,False,True,False,False,False,True,False,False,False,False
閘風,tsa̍h hong,cha̍h hong,25,False,True,False,False,False,True,False,False,False,False
驗傷,giām siong,giām siong,25,False,True,False,False,False,True,True,False,False,False
驚某,kiann bóo,kiaⁿ bó͘,25,False,True,False,False,False,True,True,False,False,False
麵頭,mī thâu,mī thâu,25,False,True,False,False,False,True,False,False,False,False
𠢕開,gâu khai,gâu khai,25,False,True,False,True,False,False,False,False,False,False
逐个,ta̍k ê,ta̍k ê,25,False,True,False,False,False,False,False,False,False,False
較快,khah khuài,khah khoài,25,False,True,False,False,False,False,True,False,False,False
躘被,lìng phē,lèng phē,25,False,True,False,False,False,False,False,False,False,False
躘被,lìng phuē,lèng phōe,25,False,True,False,False,False,False,False,False,False,False
斟酒,thîn tsiú,thîn chiú,25,False,True,False,False,False,True,True,False,False,False
罔度,bóng tōo,bóng tō͘,25,False,True,False,False,False,True,True,False,False,False
罔育,bóng io,bóng io,25,False,True,False,False,False,False,False,False,False,False
罔行,bóng kiânn,bóng kiâⁿ,25,False,True,False,False,False,False,True,False,False,False
罔飼,bóng tshī,bóng chhī,25,False,True,False,False,False,False,False,False,False,False
興酒,hìng tsiú,hèng chiú,25,False,True,False,False,False,True,True,False,False,False
薅草,khau tsháu,khau chháu,25,False,True,False,True,False,False,False,False,False,False
袂合,buē ha̍h,bōe ha̍h,25,False,True,False,False,False,False,False,False,False,False
袂合,bē ha̍h,bē ha̍h,25,False,True,False,True,False,False,False,False,False,False
袂歹,buē pháinn,bōe pháiⁿ,25,False,True,False,False,False,False,False,False,False,False
袂歹,bē pháinn,bē pháiⁿ,25,False,True,False,False,False,False,False,False,False,False
規面,kui bīn,kui bīn,25,False,True,False,False,False,False,False,False,False,False
趁燒,thàn sio,thàn sio,25,False,True,False,False,False,False,False,False,False,False
跂跤,kué kha,kóe kha,25,False,True,False,False,False,False,False,False,False,False
跂跤,ké kha,ké kha,25,False,True,False,False,False,False,False,False,False,False
踢被,that phuē,that phōe,25,False,True,False,False,False,True,False,False,False,False
踢被,that phē,that phē,25,False,True,False,False,False,False,False,False,False,False
躘被,liòng phuē,liòng phōe,25,False,True,False,False,False,False,False,False,False,False
躘被,liòng phē,liòng phē,25,False,True,False,False,False,False,False,False,False,False
曝粟,pha̍k tshik,pha̍k chhek,25,False,True,False,False,False,True,False,False,False,False
縖裙,hâ kûn,hâ kûn,25,False,True,False,False,False,True,False,False,False,False
斟茶,thîn tê,thîn tê,25,False,True,False,False,False,True,True,False,False,False
呔會,thah ē,thah ē,25,False,True,False,False,False,False,False,False,False,False
剷草,thuánn tsháu,thóaⁿ chháu,25,False,True,False,True,False,False,True,False,False,False
剺肚,le̍h tōo,le̍h tō͘,25,False,True,False,False,False,False,False,False,False,False
剾皮,khau phuê,khau phôe,25,False,True,False,True,False,False,False,False,False,False
剾皮,khau phê,khau phê,25,False,True,False,True,False,False,False,False,False,False
厚子,kāu tsí,kāu chí,25,False,True,False,False,False,False,False,False,False,False
厚酒,kāu tsiú,kāu chiú,25,False,True,False,False,False,True,True,False,False,False
叨錢,lo tsînn,lo chîⁿ,25,False,True,False,False,False,False,False,False,False,False
叨錢,tho tsînn,tho chîⁿ,25,False,True,False,False,False,False,False,False,False,False
合掌,ha̍p tsióng,ha̍p chióng,25,False,True,False,False,False,False,True,False,False,False
呔會,thài ē,thài ē,25,False,True,False,True,False,False,False,False,False,False
僫做,oh tsuè,oh chòe,25,False,True,False,True,False,False,False,False,False,False
哪會,ná ē,ná ē,25,False,True,False,False,False,False,False,False,False,False
哪未,nà buē,nà bōe,25,False,True,False,False,False,False,False,False,False,False
哪未,nà bē,nà bē,25,False,True,False,False,False,False,False,False,False,False
哪未,ná buē,ná bōe,25,False,True,False,False,False,False,False,False,False,False
哪未,ná bē,ná bē,25,False,True,False,False,False,False,False,False,False,False
哪毋,ná m̄,ná m̄,25,False,True,False,False,False,False,False,False,False,False
啉水,lim tsuí,lim chúi,25,False,True,False,False,False,False,False,False,False,False
啉湯,lim thng,lim thng,25,False,True,False,False,False,False,False,False,False,False
啉茶,lim tê,lim tê,25,False,True,False,False,False,False,False,False,False,False
僫做,oh tsò,oh chò,25,False,True,False,True,False,False,False,False,False,False
偷食,thau tsia̍h,thau chia̍h,25,False,True,False,False,False,True,True,False,False,False
喀痰,khe̍nnh thâm,khe̍ⁿh thâm,25,False,True,False,False,False,False,False,False,False,False
上濟,siāng tsuē,siāng chōe,25,False,True,False,False,False,False,False,False,False,False
敢通,kám thang,kám thang,25,False,True,False,False,False,True,False,False,False,False
㨻魚,tsānn hî,chāⁿ hî,25,False,True,False,True,False,False,False,False,False,False
㨻魚,tsānn hû,chāⁿ hû,25,False,True,False,True,False,False,False,False,False,False
㴘麵,bāu mī,bāu mī,25,False,True,False,False,False,False,False,False,False,False
䆀味,bái bī,bái bī,25,False,True,False,False,False,False,False,False,False,False
三頓,sann tǹg,saⁿ tǹg,25,False,True,False,False,False,False,True,False,False,False
上好,siāng hó,siāng hó,25,False,True,False,False,False,True,False,False,False,False
上慢,siāng bān,siāng bān,25,False,True,False,False,False,False,False,False,False,False
上慢,siōng bān,siōng bān,25,False,True,False,False,False,False,False,False,False,False
上濟,siāng tsē,siāng chē,25,False,True,False,True,False,False,False,False,False,False
偷聽,thau thiann,thau thiaⁿ,25,False,True,False,True,False,True,True,False,False,False
上濟,siōng tsuē,siōng chōe,25,False,True,False,False,False,False,False,False,False,False
上濟,siōng tsē,siōng chē,25,False,True,False,False,False,False,False,False,False,False
上緊,siāng kín,siāng kín,25,False,True,False,False,False,True,False,False,False,False
上緊,siōng kín,siōng kín,25,False,True,False,False,False,False,False,False,False,False
也好,iā hó,iā hó,25,False,True,False,False,False,True,False,False,False,False
予伊,hōo i,hō͘ i,25,False,True,False,False,False,False,False,False,False,False
借錢,tsioh tsînn,chioh chîⁿ,25,False,True,False,False,False,True,True,False,False,False
偷拈,thau ni,thau ni,25,False,True,False,False,False,True,True,False,False,False
偷看,thau khuànn,thau khòaⁿ,25,False,True,False,False,False,True,True,False,False,False
啉酒,lim tsiú,lim chiú,25,False,True,False,False,False,False,False,False,False,False
僫講,oh kóng,oh kóng,25,False,True,False,True,False,False,False,False,False,False
嘛是,mā sī,mā sī,25,False,True,False,False,False,True,False,False,False,False
抹鹽,buah iâm,boah iâm,25,False,True,False,False,False,False,False,False,False,False
拄欲,tú beh,tú beh,25,False,True,False,False,False,False,False,False,False,False
拄欲,tú bueh,tú boeh,25,False,True,False,False,False,False,False,False,False,False
拋網,pha bāng,pha bāng,25,False,True,False,False,False,True,True,False,False,False
挵鐘,lòng tsing,lòng cheng,25,False,True,False,False,False,False,False,False,False,False
挵門,lòng mn̂g,lòng mn̂g,25,False,True,False,False,False,False,False,False,False,False
挵鼓,lòng kóo,lòng kó͘,25,False,True,False,False,False,False,False,False,False,False
挽花,bán hue,bán hoe,25,False,True,False,False,False,True,False,False,False,False
挽茶,bán tê,bán tê,25,False,True,False,False,False,True,True,False,False,False
挽草,bán tsháu,bán chháu,25,False,True,False,True,False,True,False,False,False,False
搖尾,iô bué,iô bóe,25,False,True,False,False,False,True,False,False,False,False
搖尾,iô bé,iô bé,25,False,True,False,False,False,False,True,False,False,False
搭油,tah iû,tah iû,25,False,True,False,True,False,True,True,False,False,False
搵水,ùn tsuí,ùn chúi,25,False,True,False,False,False,True,True,False,False,False
撒鹽,suah iâm,soah iâm,25,False,True,False,False,False,False,False,False,False,False
撠刺,giah tshì,giah chhì,25,False,True,False,False,False,False,False,False,False,False
擂鼓,luî kóo,lûi kó͘,25,False,True,False,False,False,False,False,False,False,False
攏是,lóng sī,lóng sī,25,False,True,False,True,False,False,False,False,False,False
攏褲,láng khòo,láng khò͘,25,False,True,False,False,False,False,False,False,False,False
攑箸,gia̍h tī,gia̍h tī,25,False,True,False,False,False,False,False,False,False,False
攑箸,gia̍h tū,gia̍h tū,25,False,True,False,False,False,False,False,False,False,False
嘛欲,mā beh,mā beh,25,False,True,False,False,False,False,False,False,False,False
抾菜,khioh tshài,khioh chhài,25,False,True,False,True,False,False,False,False,False,False
敢有,kám ū,kám ū,25,False,True,False,True,False,True,True,False,False,False
才會,tsiah ē,chiah ē,25,False,True,False,False,False,False,False,False,False,False
強押,kiông ah,kiông ah,25,False,True,False,False,False,True,True,False,False,False
噓尿,si liō,si liō,25,False,True,False,False,False,False,False,False,False,False
壅田,ìng tshân,èng chhân,25,False,True,False,False,False,True,True,False,False,False
壅肥,ìng puî,èng pûi,25,False,True,False,False,False,True,False,False,False,False
大陣,tuā tīn,tōa tīn,25,False,True,False,False,False,False,True,False,False,False
就是,tiō sī,tiō sī,25,False,True,False,False,False,False,False,False,False,False
就是,tsiū sī,chiū sī,25,False,True,False,False,False,True,True,False,False,False
就是,tō sī,tō sī,25,False,True,False,False,False,False,False,False,False,False
幾工,kuí kang,kúi kang,25,False,True,False,False,False,False,False,False,False,False
嘛欲,mā bueh,mā boeh,25,False,True,False,False,False,False,False,False,False,False
彼个,hit ê,hit ê,25,False,True,False,False,False,False,False,False,False,False
彼樣,hit iūnn,hit iūⁿ,25,False,True,False,False,False,True,True,False,False,False
彼款,hit khuán,hit khoán,25,False,True,False,False,False,True,True,False,False,False
彼爿,hit pîng,hit pêng,25,False,True,False,False,False,False,False,False,False,False
彼種,hit tsióng,hit chióng,25,False,True,False,False,False,True,False,False,False,False
懶相,nuā siùnn,nōa siùⁿ,25,False,True,False,False,False,False,False,False,False,False
懸價,kuân kè,koân kè,25,False,True,False,False,False,False,False,False,False,False
懸山,kuân suann,koân soaⁿ,25,False,True,False,False,False,False,False,False,True,False
彼擺,hit pái,hit pái,25,False,True,False,False,False,True,False,False,False,False
無辦法,bô pān-huat,bô pān-hoat,16,False,True,False,False,False,True,False,False,False,False
牛腱子,gû kiàn-tsí,gû kiàn-chí,16,False,False,True,False,False,False,False,False,False,False
煎藥仔,tsuann io̍h-á,choaⁿ io̍h-á,16,False,True,False,False,False,False,False,False,False,False
無重巡,bô tîng-sûn,bô têng-sûn,16,False,False,True,True,False,False,False,False,False,False
無天理,bô thinn-lí,bô thiⁿ-lí,16,False,True,False,False,False,False,True,False,False,False
無毋著,bô m̄-tio̍h,bô m̄-tio̍h,16,False,True,False,True,False,False,False,False,False,False
無承著,bô sîn tio̍h,bô sîn tio̍h,16,False,False,True,False,False,False,False,False,False,False
無才調,bô tsâi-tiāu,bô châi-tiāu,16,False,True,False,False,False,False,False,False,False,False
猴齊天,kâu tsê-thian,kâu chê-thian,16,False,True,False,True,False,False,True,False,False,False
無天理,bô thian-lí,bô thian-lí,16,False,True,False,False,False,True,False,False,False,False
牽師仔,khan sai-á,khan sai-á,16,False,True,False,False,False,True,False,False,False,False
猶閣咧,iáu-koh teh,iáu-koh teh,16,False,True,False,True,False,False,False,False,False,False
猶閣咧,ah-koh teh,ah-koh teh,16,False,True,False,False,False,False,False,False,False,False
猶閣咧,iah-koh teh,iah-koh teh,16,False,True,False,False,False,False,False,False,False,False
猶閣咧,iá-koh teh,iá-koh teh,16,False,True,False,False,False,False,False,False,False,False
猶閣咧,á-koh teh,á-koh teh,16,False,True,False,False,False,False,False,False,False,False
生囡仔,senn gín-á,seⁿ gín-á,16,False,True,False,False,False,True,False,False,False,False
發喙齒,huat tshuì-khí,hoat chhùi-khí,16,False,True,False,False,False,False,False,False,False,False
睏坦敧,khùn thán-khi,khùn thán-khi,16,False,True,False,False,False,True,False,False,False,False
硩番薯,teh han-tsî,teh han-chî,16,False,True,False,False,False,False,False,False,False,False
淘汰賽,tô-thài sài,tô-thài sài,16,False,False,True,False,False,False,False,False,False,False
硩番薯,teh han-tsû,teh han-chû,16,False,True,False,False,False,False,False,False,False,False
火燒山,hé sio suann,hé sio soaⁿ,16,False,True,True,False,False,False,True,False,False,False
歹過日,pháinn kè-li̍t,pháiⁿ kè-li̍t,16,False,True,False,False,False,False,False,False,False,False
流鼻水,lâu phīnn-tsuí,lâu phīⁿ-chúi,16,False,True,False,False,False,True,False,False,False,False
歹消息,phái siau-sit,phái siau-sit,16,False,True,False,False,False,False,False,False,False,False
有要緊,ū iàu-kín,ū iàu-kín,16,False,True,False,False,False,False,False,False,False,False
有辦法,ū pān-huat,ū pān-hoat,16,False,True,False,False,False,False,False,False,False,False
染目眉,ní ba̍k-bâi,ní ba̍k-bâi,16,False,False,True,False,False,False,False,False,False,False
歕觱仔,pûn pi-á,pûn pi-á,16,False,True,False,False,False,True,False,False,False,False
歕雞胿,pûn kue-kui,pûn koe-kui,16,False,True,False,False,False,False,False,False,False,False
止喙焦,tsí tshuì-ta,chí chhùi-ta,16,False,True,False,False,False,False,False,False,False,False
歹代誌,phái tāi-tsì,phái tāi-chì,16,False,True,False,False,False,False,False,False,False,False
歹代誌,pháinn tāi-tsì,pháiⁿ tāi-chì,16,False,True,False,False,False,False,False,False,False,False
歹命人,phái miā-lâng,phái miā-lâng,16,False,True,False,False,False,False,False,False,False,False
歹消息,pháinn siau-sit,pháiⁿ siau-sit,16,False,True,False,False,False,False,False,False,False,False
流目屎,lâu ba̍k-sái,lâu ba̍k-sái,16,False,True,False,False,False,True,False,False,False,False
歹過日,pháinn kuè-ji̍t,pháiⁿ kòe-ji̍t,16,False,True,False,False,False,False,False,False,False,False
繏嚨喉,sǹg nâ-âu,sǹg nâ-âu,16,False,True,False,False,False,False,False,False,False,False
歹面腔,pháinn bīn-tshiunn,pháiⁿ bīn-chhiuⁿ,16,False,True,False,False,False,False,False,False,False,False
毋好勢,m̄ hó-sè,m̄ hó-sè,16,False,True,False,False,False,False,False,False,False,False
毋甘嫌,m̄-kam hiâm,m̄-kam hiâm,16,False,True,False,False,False,False,False,False,False,False
毋甘願,m̄ kam-guān,m̄ kam-goān,16,False,True,False,True,False,False,False,False,False,False
毋知影,m̄ tsai-iánn,m̄ chai-iáⁿ,16,False,True,False,False,False,False,False,False,False,False
泉裕泰,tsuânn jū-thài,chôaⁿ jū-thài,16,False,False,True,False,False,False,False,False,False,False
泉裕泰,tsuânn lū-thài,chôaⁿ lū-thài,16,False,False,True,False,False,False,False,False,False,False
積分賽,tsik-hun sài,chek-hun sài,16,False,False,True,False,False,False,False,False,False,False
𬦰樓梯,peh lâu-thui,peh lâu-thui,16,False,True,False,False,False,False,False,False,False,False
翕豆菜,hip tāu-tshài,hip tāu-chhài,16,False,True,False,False,False,True,False,False,False,False
育囡仔,io gín-á,io gín-á,16,False,True,False,False,False,False,False,False,False,False
重整理,tîng tsíng-lí,têng chéng-lí,16,False,False,True,False,False,False,False,False,False,False
重載入,tîng tsài-ji̍p,têng chài-ji̍p,16,False,False,True,False,False,False,False,False,False,False
鈕鈕仔,liú liú-á,liú liú-á,16,False,True,False,False,False,False,False,False,False,False
鋪面蟶,phoo-bīn than,pho͘-bīn than,16,False,True,False,False,False,True,True,False,False,False
開筊間,khui kiáu-king,khui kiáu-keng,16,False,True,False,False,False,False,False,False,False,False
閘榫,tsa̍h -sún,cha̍h -sún,16,False,False,False,False,False,False,False,True,False,False
閣踏壘,koh ta̍h-luí,koh ta̍h-lúi,16,False,False,True,False,False,False,False,False,False,False
閬雨縫,làng hōo-phāng,làng hō͘-phāng,16,False,True,False,False,False,False,False,False,False,False
頂月日,tíng ge̍h-li̍t,téng ge̍h-li̍t,16,False,True,False,False,False,False,False,False,False,False
頂月日,tíng gue̍h-ji̍t,téng goe̍h-ji̍t,16,False,True,False,False,False,True,False,False,False,False
食好料,tsia̍h hó-liāu,chia̍h hó-liāu,16,False,True,False,True,False,False,False,False,False,False
飯匙銃,pn̄g sî tshìng,pn̄g sî chhèng,16,False,True,False,True,False,False,False,False,True,False
飲食店,ím-si̍t tiàm,ím-si̍t tiàm,16,False,True,False,True,False,True,True,False,False,False
驚生份,kiann tshenn-hūn,kiaⁿ chheⁿ-hūn,16,False,True,False,False,False,False,False,False,False,False
驚生份,kiann tshinn-hūn,kiaⁿ chhiⁿ-hūn,16,False,True,False,False,False,False,False,False,False,False
鼓井水,kóo-tsénn tsuí,kó͘-chéⁿ chúi,16,False,True,False,False,False,False,False,False,False,False
鼓井水,kóo-tsínn tsuí,kó͘-chíⁿ chúi,16,False,True,False,False,False,False,False,False,False,False
鼓電話,kóo tiān-uē,kó͘ tiān-ōe,16,False,True,False,True,False,False,False,False,False,False
𠢕囥歲,gâu khǹg-huè,gâu khǹg-hòe,16,False,True,False,True,False,False,False,False,False,False
𠢕囥歲,gâu khǹg-hè,gâu khǹg-hè,16,False,True,False,False,False,False,False,False,False,False
有才調,ū tsâi-tiāu,ū châi-tiāu,16,False,True,False,False,False,True,False,False,False,False
辭頭路,sî thâu-lōo,sî thâu-lō͘,16,False,True,False,False,False,True,False,False,False,False
轉後頭,tńg āu-thâu,tńg āu-thâu,16,False,True,False,False,False,False,False,False,False,False
轉外家,tńg guā-ke,tńg gōa-ke,16,False,True,False,False,False,True,False,False,False,False
補喙齒,póo tshuì-khí,pó͘ chhùi-khí,16,False,True,False,False,False,False,False,False,False,False
胃慒慒,uī tso-tso,ūi cho-cho,16,False,True,False,True,False,False,False,False,False,False
膨粉筅,phòng-hún tshíng,phòng-hún chhéng,16,False,False,True,False,False,False,False,False,False,False
薄喙脣,po̍h tshuì-tûn,po̍h chhùi-tûn,16,False,False,True,False,False,False,False,False,False,False
袂得過,bē-tit kuè,bē-tit kòe,16,False,True,False,False,False,False,False,False,False,False
袂按算,buē àn-sǹg,bōe àn-sǹg,16,False,True,False,False,False,False,False,False,False,False
袂按算,bē àn-sǹg,bē àn-sǹg,16,False,True,False,False,False,False,False,False,False,False
袂接力,buē tsih-la̍t,bōe chih-la̍t,16,False,True,False,False,False,False,False,False,False,False
袂接力,bē tsih-la̍t,bē chih-la̍t,16,False,True,False,True,False,False,False,False,False,False
被安打,pī an-tánn,pī an-táⁿ,16,False,False,True,False,False,False,False,False,False,False
複合弓,ho̍k-ha̍p king,ho̍k-ha̍p keng,16,False,False,True,False,False,False,False,False,False,False
車布邊,tshia pòo-pinn,chhia pò͘-piⁿ,16,False,True,False,False,False,False,False,False,False,False
覓頭路,bā thâu-lōo,bā thâu-lō͘,16,False,True,False,False,False,True,False,False,False,False
試看覓,tshì khuànn-māi,chhì khòaⁿ-māi,16,False,True,False,True,False,False,False,False,False,False
試鹹汫,tshì kiâm-tsiánn,chhì kiâm-chiáⁿ,16,False,True,False,True,False,True,False,False,False,False
試鹹淡,tshì kiâm-tānn,chhì kiâm-tāⁿ,16,False,True,False,True,False,False,False,False,False,False
起毛䆀,khí-moo bái,khí-mo͘ bái,16,False,True,False,False,False,False,False,False,False,False
起毛婸,khí-moo giang,khí-mo͘ giang,16,False,True,False,False,False,False,False,False,False,False
跙一倒,tshū tsi̍t tó,chhū chi̍t tó,16,False,True,False,False,False,False,False,False,False,False
蹽溪仔,liâu khe-á,liâu khe-á,16,False,True,False,False,False,False,False,False,False,False
蹽溪仔,liâu khue-á,liâu khoe-á,16,False,True,False,False,False,False,False,False,False,False
有步數,ū pōo-sòo,ū pō͘-sò͘,16,False,True,False,False,False,False,False,False,False,False
袂得過,buē-tit kè,bōe-tit kè,16,False,True,False,False,False,False,False,False,False,False
月戴笠,gue̍h tì-le̍h,goe̍h tì-le̍h,16,False,True,False,False,False,True,False,False,False,False
吊大筒,tiàu tuā-tâng,tiàu tōa-tâng,16,False,True,False,False,False,True,False,False,False,False
呂洞賓,lū tōng-pin,lū tōng-pin,16,False,True,False,False,False,False,True,False,False,False
壓炒房,ah tshá-pâng,ah chhá-pâng,16,False,False,True,False,False,False,False,False,False,False
大代誌,tuā tāi-tsì,tōa tāi-chì,16,False,True,False,False,False,False,False,False,False,False
大數據,tuā sòo-kì,tōa sò͘-kì,16,False,False,True,False,False,False,False,False,False,False
大數據,tuā sòo-kù,tōa sò͘-kù,16,False,False,True,False,False,False,False,False,False,False
好代誌,hó tāi-tsì,hó tāi-chì,16,False,True,False,False,False,False,False,False,False,False
好報應,hó pò-ìng,hó pò-èng,16,False,True,False,False,False,False,False,False,False,False
好扭搦,hó liú-la̍k,hó liú-la̍k,16,False,True,False,True,False,False,False,False,False,False
好消息,hó siau-sit,hó siau-sit,16,False,True,False,False,False,False,False,False,False,False
學工夫,o̍h kang-hu,o̍h kang-hu,16,False,True,False,False,False,True,False,False,False,False
守空房,tsiú khang-pâng,chiú khang-pâng,16,False,True,False,False,False,False,True,False,False,False
守空房,tsiúnn khang-pâng,chiúⁿ khang-pâng,16,False,True,False,False,False,False,False,False,False,False
安太歲,an thài-suè,an thài-sòe,16,False,True,False,False,False,False,False,False,False,False
幾若工,kuí-nā kang,kúi-nā kang,16,False,True,False,False,False,True,False,False,False,False
幾若工,kuí-ā kang,kúi-ā kang,16,False,True,False,False,False,False,False,False,False,False
張鳥鼠,tng niáu-tshí,tng niáu-chhí,16,False,True,False,False,False,False,False,False,False,False
張鳥鼠,tng niáu-tshú,tng niáu-chhú,16,False,True,False,False,False,False,False,False,False,False
後個月,āu kò ge̍h,āu kò ge̍h,16,False,True,False,False,False,False,False,False,False,False
後個月,āu kò gue̍h,āu kò goe̍h,16,False,True,False,False,False,False,False,False,False,False
後月日,āu ge̍h-li̍t,āu ge̍h-li̍t,16,False,True,False,False,False,False,False,False,False,False
後月日,āu gue̍h-ji̍t,āu goe̍h-ji̍t,16,False,True,False,False,False,True,False,False,False,False
呂洞賓,lī tōng-pin,lī tōng-pin,16,False,True,False,False,False,False,False,False,False,False
叫電話,kiò tiān-uē,kiò tiān-ōe,16,False,True,False,True,False,True,False,False,False,False
惜面皮,sioh bīn-phuê,sioh bīn-phôe,16,False,True,False,False,False,True,False,False,False,False
反曲弓,huán-khiok king,hoán-khiok keng,16,False,False,True,False,False,False,False,False,False,False
月圍箍,gue̍h uî-khoo,goe̍h ûi-kho͘,16,False,True,False,False,False,True,False,False,False,False
